Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
8428,Hatiya,2004,5,35.8,25.7,150,82,1.6,4.2,5.7,41963,616159.2,465295.1,22.29,91.13,4,2004.05,
8429,Hatiya,2004,6,34.5,25.1,828,89,1.6,6.2,2.3,41963,616159.2,465295.1,22.29,91.13,4,2004.06,1
8430,Hatiya,2004,7,32.7,25.5,839,90,2.3,6.4,3.8,41963,616159.2,465295.1,22.29,91.13,4,2004.07,1
8431,Hatiya,2004,8,32,25.4,515,89,2,5.9,3.7,41963,616159.2,465295.1,22.29,91.13,4,2004.08,1
8432,Hatiya,2004,9,33.5,24.9,1039,87,1.6,4.9,4.3,41963,616159.2,465295.1,22.29,91.13,4,2004.09,1
8433,Hatiya,2004,10,36.6,23.5,420,83,0.8,2.7,7,41963,616159.2,465295.1,22.29,91.13,4,2004.1,1
8434,Hatiya,2004,11,31.8,17.7,0,81,0.1,0.1,8.9,41963,616159.2,465295.1,22.29,91.13,4,2004.11,
8435,Hatiya,2004,12,30.2,15.4,0,79,0.3,0.3,8.5,41963,616159.2,465295.1,22.29,91.13,4,2004.12,
8436,Hatiya,2005,1,29.5,13.1,0,76,0.6,1.3,8,41963,616159.2,465295.1,22.29,91.13,4,2005.01,
8437,Hatiya,2005,2,32.9,17.3,0,76,0.7,0.6,9,41963,616159.2,465295.1,22.29,91.13,4,2005.02,
8438,Hatiya,2005,3,34.6,21.8,84,83,1.7,3.1,6.9,41963,616159.2,465295.1,22.29,91.13,4,2005.03,
8439,Hatiya,2005,4,35.7,24.1,145,82,1.6,2.1,9,41963,616159.2,465295.1,22.29,91.13,4,2005.04,
8440,Hatiya,2005,5,35.5,24.9,85,81,2,3.3,7.9,41963,616159.2,465295.1,22.29,91.13,4,2005.05,
8441,Hatiya,2005,6,35,26.9,420,85,2.7,5.7,4.3,41963,616159.2,465295.1,22.29,91.13,4,2005.06,1
8442,Hatiya,2005,7,32.5,25.8,872,89,3,5.5,4.7,41963,616159.2,465295.1,22.29,91.13,4,2005.07,1
8443,Hatiya,2005,8,33,25.3,1311,91,2.3,6.4,2.8,41963,616159.2,465295.1,22.29,91.13,4,2005.08,1
8444,Hatiya,2005,9,34.5,25.8,275,88,1.6,5.3,5,41963,616159.2,465295.1,22.29,91.13,4,2005.09,
8445,Hatiya,2005,10,34.2,24.8,608,87,1,3.9,6.3,41963,616159.2,465295.1,22.29,91.13,4,2005.1,1
8446,Hatiya,2005,11,30.8,19.2,5,83,0.6,1,8.9,41963,616159.2,465295.1,22.29,91.13,4,2005.11,
8447,Hatiya,2005,12,29.5,16.1,9,80,0.6,1.5,7.9,41963,616159.2,465295.1,22.29,91.13,4,2005.12,
8448,Hatiya,2006,1,28.6,14.1,0,79,0.8,0.6,8.5,41963,616159.2,465295.1,22.29,91.13,4,2006.01,
8449,Hatiya,2006,2,31.9,18.6,0,81,1.5,1,9.1,41963,616159.2,465295.1,22.29,91.13,4,2006.02,
8450,Hatiya,2006,3,36.5,21,1,71,1,1.7,8.7,41963,616159.2,465295.1,22.29,91.13,4,2006.03,
8451,Hatiya,2006,4,35.4,24.2,57,80,2,2.7,8.5,41963,616159.2,465295.1,22.29,91.13,4,2006.04,
8452,Hatiya,2006,5,36,25.1,645,90,2.2,3.8,6.8,41963,616159.2,465295.1,22.29,91.13,4,2006.05,1
8453,Hatiya,2006,6,35.5,26.2,466,88,2.2,5.2,4.6,41963,616159.2,465295.1,22.29,91.13,4,2006.06,1
8454,Hatiya,2006,7,32,25.7,603,92,2.7,6,3.7,41963,616159.2,465295.1,22.29,91.13,4,2006.07,1
8455,Hatiya,2006,8,33.4,25.6,319,87,3.3,5.7,6,41963,616159.2,465295.1,22.29,91.13,4,2006.08,
8456,Hatiya,2006,9,33.7,25.5,698,87,2.4,4.7,6.1,41963,616159.2,465295.1,22.29,91.13,4,2006.09,1
8457,Hatiya,2006,10,33.7,24.7,136,87,0.8,3.3,6,41963,616159.2,465295.1,22.29,91.13,4,2006.1,
8458,Hatiya,2006,11,32.5,20.2,16,89,0.8,2.4,7.1,41963,616159.2,465295.1,22.29,91.13,4,2006.11,
8459,Hatiya,2006,12,29.4,15.2,0,86,0.6,0.3,8.3,41963,616159.2,465295.1,22.29,91.13,4,2006.12,
8460,Hatiya,2007,1,29,12.5,1,80,0.9,0.7,5.2,41963,616159.2,465295.1,22.29,91.13,4,2007.01,
8461,Hatiya,2007,2,30.1,17.1,139,78,1.2,2.1,5,41963,616159.2,465295.1,22.29,91.13,4,2007.02,
8462,Hatiya,2007,3,34.8,19.2,23,72,1.1,0.9,9.5,41963,616159.2,465295.1,22.29,91.13,4,2007.03,
8463,Hatiya,2007,4,35.4,23.7,108,79,1.9,3.4,8.8,41963,616159.2,465295.1,22.29,91.13,4,2007.04,
8464,Hatiya,2007,5,36.8,25.8,257,82,2,3.9,7.1,41963,616159.2,465295.1,22.29,91.13,4,2007.05,
8465,Hatiya,2007,6,33.8,25.5,630,86,2.4,5.4,4.1,41963,616159.2,465295.1,22.29,91.13,4,2007.06,1
8466,Hatiya,2007,7,32.1,25.6,968,91,2.5,6.7,2.7,41963,616159.2,465295.1,22.29,91.13,4,2007.07,1
8467,Hatiya,2007,8,33.8,26,494,86,1.6,6.4,4.9,41963,616159.2,465295.1,22.29,91.13,4,2007.08,1
8468,Hatiya,2007,9,34,25.7,731,87,1.8,5.8,3.3,41963,616159.2,465295.1,22.29,91.13,4,2007.09,1
8469,Hatiya,2007,10,33.8,23.9,413,86,0.9,3.8,5.8,41963,616159.2,465295.1,22.29,91.13,4,2007.1,1
8470,Hatiya,2007,11,32,21,191,85,0.9,2.4,7.5,41963,616159.2,465295.1,22.29,91.13,4,2007.11,1
8471,Hatiya,2007,12,28.2,15.4,0,81,0.7,1.3,6.6,41963,616159.2,465295.1,22.29,91.13,4,2007.12,
8472,Hatiya,2008,1,27.9,14.1,41,81,0.6,1.5,6.5,41963,616159.2,465295.1,22.29,91.13,4,2008.01,
8473,Hatiya,2008,2,30,14.5,23,73,0.7,1,8,41963,616159.2,465295.1,22.29,91.13,4,2008.02,
8474,Hatiya,2008,3,33.8,21.3,35,81,0.7,3.2,6.6,41963,616159.2,465295.1,22.29,91.13,4,2008.03,
8475,Hatiya,2008,4,35.8,23.6,21,78,0.8,2.6,8.6,41963,616159.2,465295.1,22.29,91.13,4,2008.04,
8476,Hatiya,2008,5,35.5,25.1,204,83,1.8,4.6,6.8,41963,616159.2,465295.1,22.29,91.13,4,2008.05,
8477,Hatiya,2008,6,33,25.7,696,89,2,6.4,3.2,41963,616159.2,465295.1,22.29,91.13,4,2008.06,1
8478,Hatiya,2008,7,31.5,25.4,1235,90,2.3,6.9,3.2,41963,616159.2,465295.1,22.29,91.13,4,2008.07,1
8479,Hatiya,2008,8,33.2,25.8,512,88,1.9,6.3,4,41963,616159.2,465295.1,22.29,91.13,4,2008.08,1
8480,Hatiya,2008,9,34.6,25.4,386,86,1.8,6,5.6,41963,616159.2,465295.1,22.29,91.13,4,2008.09,1
8481,Hatiya,2008,10,34.5,23.8,377,89,0.9,3.3,7.1,41963,616159.2,465295.1,22.29,91.13,4,2008.1,
8482,Hatiya,2008,11,32.8,19.2,1,82,0.5,1.6,8.2,41963,616159.2,465295.1,22.29,91.13,4,2008.11,
8483,Hatiya,2008,12,29.6,16.2,0,85,0.5,0.9,5.1,41963,616159.2,465295.1,22.29,91.13,4,2008.12,
8484,Hatiya,2009,1,29.2,14.2,0,80,1.7,0.3,6.8,41963,616159.2,465295.1,22.29,91.13,4,2009.01,
8485,Hatiya,2009,2,32.6,16.4,1,72,2.6,0.9,8.2,41963,616159.2,465295.1,22.29,91.13,4,2009.02,
8486,Hatiya,2009,3,34.8,21.1,7,77,2.3,3.8,7.4,41963,616159.2,465295.1,22.29,91.13,4,2009.03,
8487,Hatiya,2009,4,35.8,24.8,103,82,4,3.6,8.2,41963,616159.2,465295.1,22.29,91.13,4,2009.04,
8488,Hatiya,2009,5,35.6,25.3,267,80,3.2,4.9,6.8,41963,616159.2,465295.1,22.29,91.13,4,2009.05,
8489,Hatiya,2009,6,35.4,26.7,226,83,3.3,6.3,5.7,41963,616159.2,465295.1,22.29,91.13,4,2009.06,
8490,Hatiya,2009,7,32.5,26,856,89,4.2,6.9,3.4,41963,616159.2,465295.1,22.29,91.13,4,2009.07,1
8491,Hatiya,2009,8,33.6,26,888,90,1.9,6.4,3.9,41963,616159.2,465295.1,22.29,91.13,4,2009.08,1
8492,Hatiya,2009,9,34.6,26,386,89,2.8,5.2,4.8,41963,616159.2,465295.1,22.29,91.13,4,2009.09,1
8493,Hatiya,2009,10,33.5,24,319,86,1.9,3.5,6.9,41963,616159.2,465295.1,22.29,91.13,4,2009.1,
8494,Hatiya,2009,11,33.8,20.3,27,82,1.6,2.9,7.8,41963,616159.2,465295.1,22.29,91.13,4,2009.11,
8495,Hatiya,2009,12,29.6,14.5,0,82,1.4,1.7,6.9,41963,616159.2,465295.1,22.29,91.13,4,2009.12,
8496,Hatiya,2010,1,29.5,12.7,0,76,1.7,1.3,7.1,41963,616159.2,465295.1,22.29,91.13,4,2010.01,
8497,Hatiya,2010,2,31.8,15.6,1,73,1.6,3,7.4,41963,616159.2,465295.1,22.29,91.13,4,2010.02,
8498,Hatiya,2010,3,37.8,22.6,5,76,3.1,3.7,8.4,41963,616159.2,465295.1,22.29,91.13,4,2010.03,
8499,Hatiya,2010,4,36,26.4,18,79,4.1,5.5,7.2,41963,616159.2,465295.1,22.29,91.13,4,2010.04,
8500,Hatiya,2010,5,35.5,25.9,370,82,2.9,5.7,5.9,41963,616159.2,465295.1,22.29,91.13,4,2010.05,
8501,Hatiya,2010,6,34.2,26.1,911,90,2.8,6.7,3.2,41963,616159.2,465295.1,22.29,91.13,4,2010.06,1
8502,Hatiya,2010,7,32.8,26.2,776,87,2.6,6.8,4.8,41963,616159.2,465295.1,22.29,91.13,4,2010.07,1
8503,Hatiya,2010,8,34.5,26.1,371,87,1.7,6,5.9,41963,616159.2,465295.1,22.29,91.13,4,2010.08,1
8504,Hatiya,2010,9,33,25.9,431,87,2.1,6.2,5.3,41963,616159.2,465295.1,22.29,91.13,4,2010.09,1
8505,Hatiya,2010,10,35.2,25.4,482,85,2.2,4.8,7.3,41963,616159.2,465295.1,22.29,91.13,4,2010.1,1
8506,Hatiya,2010,11,33.5,20.9,0,83,1.2,1.8,7.6,41963,616159.2,465295.1,22.29,91.13,4,2010.11,
8507,Hatiya,2010,12,31.5,15.2,3,76,1.7,2.8,6.7,41963,616159.2,465295.1,22.29,91.13,4,2010.12,
8508,Hatiya,2011,1,29.6,11.9,0,75,1.5,0.8,7.3,41963,616159.2,465295.1,22.29,91.13,4,2011.01,
8509,Hatiya,2011,2,32,15.8,0,73,1.7,1,8.2,41963,616159.2,465295.1,22.29,91.13,4,2011.02,
8510,Hatiya,2011,3,33.5,20.2,67,73,2.6,2.5,8.1,41963,616159.2,465295.1,22.29,91.13,4,2011.03,
8511,Hatiya,2011,4,34.5,23.2,61,78,2.1,4.2,7.5,41963,616159.2,465295.1,22.29,91.13,4,2011.04,
8512,Hatiya,2011,5,34.4,25.2,529,85,2.5,5.5,5.9,41963,616159.2,465295.1,22.29,91.13,4,2011.05,1
8513,Hatiya,2011,6,34,26.1,635,89,3.2,6.2,3.7,41963,616159.2,465295.1,22.29,91.13,4,2011.06,1
8514,Hatiya,2011,7,33.6,25.9,715,88,2.2,6.1,4.8,41963,616159.2,465295.1,22.29,91.13,4,2011.07,1
8515,Hatiya,2011,8,35.4,25.8,1018,90,2.3,6.8,3.8,41963,616159.2,465295.1,22.29,91.13,4,2011.08,1
8516,Hatiya,2011,9,35,25.8,659,89,2.6,5.7,4.6,41963,616159.2,465295.1,22.29,91.13,4,2011.09,1
8517,Hatiya,2011,10,34,24.6,158,86,1.7,3.5,6.9,41963,616159.2,465295.1,22.29,91.13,4,2011.1,
8518,Hatiya,2011,11,32.6,18.9,0,84,1.1,0.6,8,41963,616159.2,465295.1,22.29,91.13,4,2011.11,
8519,Hatiya,2011,12,30.2,15.2,0,85,1.4,2.2,5.7,41963,616159.2,465295.1,22.29,91.13,4,2011.12,
8520,Hatiya,2012,1,28.6,13.5,0,79,1.6,1.9,5.9,41963,616159.2,465295.1,22.29,91.13,4,2012.01,
8521,Hatiya,2012,2,33.5,15.4,0,72,1.8,0.7,8.3,41963,616159.2,465295.1,22.29,91.13,4,2012.02,
8522,Hatiya,2012,3,34.4,21.3,8,80,2,1.9,7.5,41963,616159.2,465295.1,22.29,91.13,4,2012.03,
8523,Hatiya,2012,4,35.7,23.4,267,84,2.8,3.8,7.1,41963,616159.2,465295.1,22.29,91.13,4,2012.04,
8524,Hatiya,2012,5,35,25.8,317,84,1.9,4.2,5.8,41963,616159.2,465295.1,22.29,91.13,4,2012.05,
8525,Hatiya,2012,6,34.5,26.7,538,88,2.8,6.5,2.7,41963,616159.2,465295.1,22.29,91.13,4,2012.06,1
8526,Hatiya,2012,7,32.5,26,738,89,2.7,6.7,3,41963,616159.2,465295.1,22.29,91.13,4,2012.07,1
8527,Hatiya,2012,8,33.2,25.9,501,89,1.6,6.3,4.6,41963,616159.2,465295.1,22.29,91.13,4,2012.08,1
8528,Hatiya,2012,9,34.5,26.1,377,88,2,5.7,4.9,41963,616159.2,465295.1,22.29,91.13,4,2012.09,
8529,Hatiya,2012,10,33.5,23.6,244,87,1.3,2.8,6.7,41963,616159.2,465295.1,22.29,91.13,4,2012.1,
8530,Hatiya,2012,11,33,19.3,13,82,1.2,2.9,6.2,41963,616159.2,465295.1,22.29,91.13,4,2012.11,
8531,Hatiya,2012,12,29,13.7,2,83,1.4,1.3,6.8,41963,616159.2,465295.1,22.29,91.13,4,2012.12,
8532,Hatiya,2013,1,30.3,11.7,0,76,1.5,0.4,7.2,41963,616159.2,465295.1,22.29,91.13,4,2013.01,
8533,Hatiya,2013,2,33.2,15.6,4,71,1.7,1.5,7.9,41963,616159.2,465295.1,22.29,91.13,4,2013.02,
8534,Hatiya,2013,3,34.6,20.3,0,76,1.8,1.7,8.5,41963,616159.2,465295.1,22.29,91.13,4,2013.03,
8535,Hatiya,2013,4,35,23.9,50,81,2.2,2.8,8.2,41963,616159.2,465295.1,22.29,91.13,4,2013.04,
8536,Hatiya,2013,5,33.4,24.7,842,87,4.3,6.5,2.8,41963,616159.2,465295.1,22.29,91.13,4,2013.05,1
8537,Hatiya,2013,6,35.7,26.1,592,86,2.6,5.8,5.8,41963,616159.2,465295.1,22.29,91.13,4,2013.06,1
8538,Hatiya,2013,7,32.4,25.7,544,88,3.2,6.3,4.5,41963,616159.2,465295.1,22.29,91.13,4,2013.07,1
8539,Hatiya,2013,8,34.4,25.3,677,91,2.4,6.5,3.6,41963,616159.2,465295.1,22.29,91.13,4,2013.08,1
8540,Hatiya,2013,9,36,25.5,435,89,1.6,5.7,4.6,41963,616159.2,465295.1,22.29,91.13,4,2013.09,1
8541,Hatiya,2013,10,34.5,24.3,292,88,1.7,5.1,5.1,41963,616159.2,465295.1,22.29,91.13,4,2013.1,
8542,Hatiya,2013,11,32.2,19,0,82,1.1,1.5,8.4,41963,616159.2,465295.1,22.29,91.13,4,2013.11,
8543,Hatiya,2013,12,30,14.9,0,83,1.2,1.1,6.5,41963,616159.2,465295.1,22.29,91.13,4,2013.12,
8544,Ishurdi,1961,1,25.6,10.2,5.865384615,74.23076923,0.8,1.1,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1961.01,
8545,Ishurdi,1961,2,30.2,12.6,15.03846154,67.01923077,0.9,1.4,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1961.02,
8546,Ishurdi,1961,3,37.5,18.5,27.32692308,59.26923077,2.8,2.2,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1961.03,
8547,Ishurdi,1961,4,42.5,22.6,79.71153846,63.96153846,3.7,2.6,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1961.04,
8548,Ishurdi,1961,5,42.5,23.9,173.4807692,74.09615385,3.4,4.7,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1961.05,
8549,Ishurdi,1961,6,38.2,25.3,276.8846154,82.48076923,2.8,6.2,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1961.06,
8550,Ishurdi,1961,7,33.6,25.8,310.6346154,85.82692308,2.4,7.1,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1961.07,
8551,Ishurdi,1961,8,33.6,26.1,250.0384615,85.34615385,2.2,7,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1961.08,
8552,Ishurdi,1961,9,33.6,25.5,264.9038462,85,2.9,6.6,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1961.09,
8553,Ishurdi,1961,10,33.1,23,114.2692308,81.78846154,2.2,5.1,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1961.1,
8554,Ishurdi,1961,11,29.4,16,16.01923077,76.61538462,1.3,1.9,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1961.11,
8555,Ishurdi,1961,12,25.6,9.8,8.269230769,75.67307692,1.5,1.1,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1961.12,
8556,Ishurdi,1962,1,27.7,9,19,75,1.7,0.7,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1962.01,
8557,Ishurdi,1962,2,31.6,13.1,0,70,1.3,2.4,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1962.02,
8558,Ishurdi,1962,3,37.4,15.9,0,49,1.9,1.3,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1962.03,
8559,Ishurdi,1962,4,39.8,22.3,94,61,2.2,3.2,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1962.04,
8560,Ishurdi,1962,5,37.5,23.7,208,80,3,4.8,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1962.05,
8561,Ishurdi,1962,6,35.2,25,251,88,2.2,7.2,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1962.06,
8562,Ishurdi,1962,7,35,25.9,249,88,2.2,6.9,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1962.07,
8563,Ishurdi,1962,8,33.2,25.5,89,89,2.2,7.3,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1962.08,
8564,Ishurdi,1962,9,34.4,25.7,180,85,2.6,6.2,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1962.09,
8565,Ishurdi,1962,10,32.3,22,81,81,1.5,4.1,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1962.1,
8566,Ishurdi,1962,11,31.1,14.7,0,76,1.2,1,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1962.11,
8567,Ishurdi,1962,12,28.1,10.8,1,77,1.5,2.1,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1962.12,
8568,Ishurdi,1963,1,27.5,8.6,1,79,2.1,1.1,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1963.01,
8569,Ishurdi,1963,2,32.6,11.6,2,59,1.6,1.6,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1963.02,
8570,Ishurdi,1963,3,37.8,15.6,14,54,2.1,2.1,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1963.03,
8571,Ishurdi,1963,4,43.6,21.5,143,65,2.9,4.3,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1963.04,
8572,Ishurdi,1963,5,37.7,23.5,182,78,3.2,5.4,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1963.05,
8573,Ishurdi,1963,6,35.4,25.6,391,86,2.7,6.6,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1963.06,1
8574,Ishurdi,1963,7,33.6,25.9,227,89,2.3,7.3,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1963.07,
8575,Ishurdi,1963,8,33.2,26.1,224,90,2.1,7.2,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1963.08,
8576,Ishurdi,1963,9,37.2,25.7,210,86,2,6,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1963.09,
8577,Ishurdi,1963,10,33.6,22.9,96,85,1.7,4.1,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1963.1,
8578,Ishurdi,1963,11,31.3,17.1,21,81,1.4,1.9,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1963.11,
8579,Ishurdi,1963,12,29.2,12.5,0,81,1.8,2,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1963.12,
8580,Ishurdi,1964,1,30.1,9.3,1,68,0.6,0.9,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1964.01,
8581,Ishurdi,1964,2,34.4,12.2,9,66,0.5,2,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1964.02,
8582,Ishurdi,1964,3,38.4,18.2,0,52,0.6,1.8,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1964.03,
8583,Ishurdi,1964,4,40,22.8,74,71,0.9,5.1,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1964.04,
8584,Ishurdi,1964,5,38.7,24.5,222,77,0.8,5.2,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1964.05,
8585,Ishurdi,1964,6,39.4,26.2,557,82,1.2,7,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1964.06,1
8586,Ishurdi,1964,7,32.6,25.4,503,89,0.7,7.6,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1964.07,1
8587,Ishurdi,1964,8,34.1,26.3,130,85,0.7,7.4,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1964.08,
8588,Ishurdi,1964,9,34.2,26.1,83,86,0.4,7,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1964.09,
8589,Ishurdi,1964,10,33.4,24.6,425,87,0.5,6.5,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1964.1,1
8590,Ishurdi,1964,11,30.6,17.7,1,78,0.2,2.2,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1964.11,
8591,Ishurdi,1964,12,29,12,0,76,0.1,1.6,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1964.12,
8592,Ishurdi,1965,1,27.8,10.4,0,74,0.3,1.4,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1965.01,
8593,Ishurdi,1965,2,31.2,11.7,17,65,0.6,1.6,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1965.02,
8594,Ishurdi,1965,3,36.6,15.1,45,58,0.7,2.6,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1965.03,
8595,Ishurdi,1965,4,42.2,22.6,57,58,1.8,3.1,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1965.04,
8596,Ishurdi,1965,5,42.1,25.4,68,70,2.4,4.5,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1965.05,
8597,Ishurdi,1965,6,38.6,26.1,228,80,1.9,6.7,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1965.06,
8598,Ishurdi,1965,7,33.9,25.7,454,87,2,6.5,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1965.07,1
8599,Ishurdi,1965,8,33.8,25.6,268,88,1.3,6.6,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1965.08,
8600,Ishurdi,1965,9,34.4,25.5,363,87,0.9,6,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1965.09,
8601,Ishurdi,1965,10,33.8,23.1,32,84,0.3,3.4,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1965.1,
8602,Ishurdi,1965,11,32.8,17.2,0,80,0.4,1.5,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1965.11,
8603,Ishurdi,1965,12,28.3,12,4,75,0.7,2,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1965.12,
8604,Ishurdi,1966,1,37.8,10.9,0,78,0.5,2.7,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1966.01,
8605,Ishurdi,1966,2,33.4,13.1,0,68,0.3,0.7,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1966.02,
8606,Ishurdi,1966,3,39.1,16.2,0,49,0.8,1.5,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1966.03,
8607,Ishurdi,1966,4,41.8,23.7,124,56,1.7,2.9,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1966.04,
8608,Ishurdi,1966,5,41.3,24.9,3,62,1.9,3.7,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1966.05,
8609,Ishurdi,1966,6,40.2,26.3,206,81,2.6,6.6,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1966.06,
8610,Ishurdi,1966,7,35.1,25.9,255,87,1.3,6.5,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1966.07,
8611,Ishurdi,1966,8,33.9,26.1,215,87,0.7,6.9,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1966.08,
8612,Ishurdi,1966,9,35,25.3,126,86,0.7,5.2,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1966.09,
8613,Ishurdi,1966,10,32.4,21.6,97,85,0.5,3.3,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1966.1,
8614,Ishurdi,1966,11,37.8,17.3,18,78,0.3,2.7,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1966.11,
8615,Ishurdi,1966,12,27.2,11,2,78,0.3,1.6,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1966.12,
8616,Ishurdi,1967,1,25.6,10.2,0,61,1.4,1.4,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1967.01,
8617,Ishurdi,1967,2,30.2,12.6,9,50,1.4,0.3,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1967.02,
8618,Ishurdi,1967,3,35.1,17.5,15,61,2.2,3.3,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1967.03,
8619,Ishurdi,1967,4,36.7,22.7,72,50,3.8,2.4,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1967.04,
8620,Ishurdi,1967,5,35.4,24.2,176,63,4.9,4.3,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1967.05,
8621,Ishurdi,1967,6,37.8,25.7,276,77,5.1,5.9,5.168965517,41907,402483.2,667640.8,24.12,89.04,14,1967.06,
8622,Ishurdi,1967,7,32.8,25.9,298,81,4.6,6.6,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1967.07,
8623,Ishurdi,1967,8,32.4,26,181,84,4.9,6.9,4.944827586,41907,402483.2,667640.8,24.12,89.04,14,1967.08,
8624,Ishurdi,1967,9,32.6,25.6,261,84,1.6,6.6,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1967.09,
8625,Ishurdi,1967,10,32.1,23,93,77,1.8,3.2,7.065517241,41907,402483.2,667640.8,24.12,89.04,14,1967.1,
8626,Ishurdi,1967,11,30.4,17.4,1,68,1.6,1.4,7.617241379,41907,402483.2,667640.8,24.12,89.04,14,1967.11,
8627,Ishurdi,1967,12,27.1,12,5,67,1.7,2.3,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1967.12,
8628,Ishurdi,1968,1,26.8,10.1,0,73,1.1,1.1,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1968.01,
8629,Ishurdi,1968,2,31.1,10,0,58,0.6,1.4,7.917241379,41907,402483.2,667640.8,24.12,89.04,14,1968.02,
8630,Ishurdi,1968,3,37.4,16.9,0,51,1.1,1.8,8.110344828,41907,402483.2,667640.8,24.12,89.04,14,1968.03,
